"","split"
"17972","train"
"17973","train"
"17974","train"
"17975","train"
"17976","train"
"17977","test"
"17978","train"
"17979","test"
"17980","train"
"17981","train"
"17982","test"
"17983","train"
"17984","train"
"17985","train"
"17986","train"
"17987","test"
"17988","test"
"17989","train"
"17990","train"
"17991","train"
"17992","train"
"17993","test"
"17994","train"
"17995","train"
"17996","train"
"17997","train"
"17998","train"
"17999","train"
"18000","test"
"18001","test"
"18002","test"
"18003","test"
"18004","train"
"18005","train"
"18006","train"
"18007","train"
"18008","test"
"18009","test"
"18010","train"
"18011","train"
"18012","train"
"18013","train"
"18014","test"
"18015","train"
"18016","test"
"18017","test"
"18018","train"
"18019","train"
"18020","train"
"18021","train"
"18022","train"
"18023","train"
"18024","train"
"18025","test"
"18026","test"
"18027","train"
"18028","train"
"18029","train"
"18030","train"
"18031","train"
"18032","train"
"18033","train"
"18034","test"
"18035","test"
"18036","test"
"18037","train"
"18038","test"
"18039","train"
"18040","train"
"18041","test"
"18042","train"
"18043","test"
"18044","train"
"18045","train"
"18046","train"
"18047","train"
"18048","train"
"18049","train"
"18050","test"
"18051","test"
"18052","train"
"18053","train"
"18054","train"
"18055","train"
"18056","train"
"18057","test"
"18058","train"
"18059","test"
"18060","train"
"18061","train"
"18062","train"
"18063","train"
"18064","train"
"18065","train"
"18066","train"
"18067","test"
"18068","train"
"18069","test"
"18070","train"
"18071","test"
"18072","train"
"18073","train"
"18074","train"
"18075","train"
"18076","test"
"18077","train"
"18078","train"
"18079","train"
"18080","test"
"18081","test"
"18082","train"
"18083","train"
"18084","test"
"18085","train"
"18086","test"
"18087","train"
"18088","train"
"18089","train"
"18090","train"
"18091","train"
"18092","train"
"18093","train"
"18094","train"
"18095","train"
"18096","train"
"18097","train"
"18098","train"
"18099","train"
"18100","train"
"18101","train"
"18102","train"
"18103","train"
"18104","test"
"18105","train"
"18106","test"
"18107","test"
"18108","train"
"18109","train"
"18110","test"
"18111","train"
"18112","train"
"18113","train"
"18114","train"
"18115","train"
"18116","train"
"18117","train"
"18118","test"
"18119","train"
"18120","test"
"18121","train"
"18122","train"
"18123","train"
"18124","train"
"18125","train"
"18126","train"
"18127","test"
"18128","train"
"18129","train"
"18130","test"
"18131","train"
"18132","train"
"18133","test"
"18134","test"
"18135","train"
"18136","test"
"18137","train"
"18138","train"
"18139","test"
"18140","test"
"18141","test"
"18142","train"
"18143","test"
"18144","test"
"18145","train"
"18146","test"
"18147","train"
"18148","train"
"18149","train"
"18150","test"
"18151","test"
"18152","train"
"18153","train"
"18154","train"
"18155","train"
"18156","test"
"18157","train"
"18158","train"
"18159","train"
"18160","train"
"18161","test"
"18162","train"
"18163","train"
"18164","test"
"18165","train"
"18166","test"
"18167","test"
"18168","test"
"18169","test"
"18170","train"
"18171","train"
"18172","train"
"18173","train"
"18174","train"
"18175","test"
"18176","test"
"18177","test"
"18178","train"
"18179","train"
"18180","train"
"18181","test"
"18182","train"
"18183","train"
"18184","test"
"18185","test"
"18186","train"
"18187","test"
"18188","train"
"18189","train"
"18190","train"
"18191","train"
"18192","test"
"18193","train"
"18194","train"
"18195","train"
"18196","test"
"18197","test"
"18198","train"
"18199","train"
"18200","train"
"18201","train"
"18202","train"
"18203","test"
"18204","test"
"18205","test"
"18206","train"
"18207","train"
"18208","train"
"18209","test"
"18210","train"
"18211","train"
"18212","train"
"18213","test"
"18214","test"
"18215","test"
"18216","test"
"18217","train"
"18218","train"
"18219","test"
"18220","test"
"18221","train"
"18222","train"
"18223","train"
"18224","train"
"18225","test"
"18226","train"
"18227","test"
"18228","train"
"18229","test"
"18230","train"
"18231","test"
"18232","train"
"18233","train"
"18234","train"
"18235","train"
"18236","test"
"18237","train"
"18238","test"
"18239","train"
"18240","train"
"18241","train"
"18242","train"
"18243","train"
"18244","train"
"18245","train"
"18246","train"
"18247","train"
"18248","train"
"18249","train"
"18250","train"
"18251","test"
"18252","train"
"18253","train"
"18254","train"
"18255","train"
"18256","test"
"18257","train"
"18258","train"
"18259","train"
"18260","train"
"18261","test"
"18262","test"
"18263","train"
"18264","train"
"18265","train"
"18266","test"
"18267","train"
"18268","test"
"18269","train"
"18270","test"
"18271","test"
"18272","train"
"18273","train"
"18274","train"
"18275","train"
"18276","train"
"18277","train"
"18278","train"
"18279","train"
"18280","train"
"18281","train"
"18282","train"
"18283","train"
"18284","train"
"18285","test"
"18286","train"
"18287","train"
"18288","train"
"18289","train"
"18290","train"
"18291","train"
"18292","train"
"18293","train"
"18294","train"
"18295","train"
"18296","train"
"18297","train"
"18298","train"
"18299","train"
"18300","train"
"18301","test"
"18302","train"
"18303","train"
"18304","test"
"18305","train"
"18306","train"
"18307","test"
"18308","train"
"18309","train"
"18310","test"
"18311","test"
"18312","train"
"18313","train"
"18314","train"
"18315","train"
"18316","test"
"18317","test"
"18318","test"
"18319","train"
"18320","train"
"18321","train"
"18322","train"
"18323","test"
"18324","train"
"18325","test"
"18326","test"
"18327","train"
"18328","train"
"18329","train"
"18330","test"
"18331","train"
"18332","test"
"18333","train"
"18334","train"
"18335","test"
"18336","train"
"18337","train"
"18338","train"
"18339","test"
"18340","train"
"18341","train"
"18342","train"
"18343","train"
"18344","train"
"18345","test"
"18346","train"
"18347","train"
"18348","test"
"18349","train"
"18350","test"
"18351","train"
"18352","test"
"18353","train"
"18354","train"
"18355","train"
"18356","train"
"18357","train"
"18358","test"
"18359","train"
"18360","train"
"18361","train"
"18362","test"
"18363","test"
"18364","test"
"18365","train"
"18366","train"
"18367","train"
"18368","test"
"18369","test"
"18370","train"
"18371","train"
"18372","train"
"18373","train"
"18374","train"
"18375","train"
"18376","train"
"18377","train"
"18378","train"
"18379","train"
"18380","train"
"18381","train"
"18382","train"
"18383","test"
"18384","test"
"18385","train"
"18386","train"
"18387","train"
"18388","train"
"18389","train"
"18390","train"
"18391","test"
"18392","test"
"18393","test"
"18394","train"
"18395","train"
"18396","test"
"18397","train"
"18398","train"
"18399","train"
"18400","train"
"18401","train"
"18402","test"
"18403","test"
"18404","train"
"18405","train"
"18406","train"
"18407","train"
"18408","test"
"18409","train"
"18410","test"
"18411","train"
"18412","train"
"18413","train"
"18414","test"
"18415","train"
"18416","test"
"18417","test"
"18418","test"
"18419","train"
"18420","train"
"18421","train"
"18422","train"
"18423","test"
"18424","train"
"18425","train"
"18426","test"
"18427","train"
"18428","train"
"18429","train"
"18430","train"
"18431","test"
"18432","train"
"18433","train"
"18434","train"
"18435","train"
"18436","train"
"18437","train"
"18438","train"
"18439","test"
"18440","train"
"18441","test"
"18442","train"
"18443","train"
"18444","train"
"18445","train"
"18446","test"
"18447","train"
"18448","train"
"18449","train"
"18450","train"
"18451","train"
"18452","train"
"18453","train"
"18454","train"
"18455","test"
"18456","train"
"18457","test"
"18458","train"
"18459","test"
"18460","train"
"18461","train"
"18462","train"
"18463","train"
"18464","test"
"18465","test"
"18466","test"
"18467","test"
"18468","train"
"18469","train"
"18470","test"
"18471","train"
"18472","test"
"18473","train"
"18474","train"
"18475","train"
"18476","test"
"18477","train"
"18478","train"
"18479","test"
"18480","test"
"18481","train"
"18482","test"
"18483","train"
"18484","test"
"18485","train"
"18486","test"
"18487","test"
"18488","train"
"18489","train"
"18490","test"
"18491","test"
"18492","test"
"18493","train"
"18494","train"
"18495","test"
"18496","test"
"18497","train"
"18498","test"
"18499","test"
"18500","train"
"18501","test"
"18502","train"
"18503","train"
"18504","train"
"18505","train"
"18506","test"
"18507","train"
"18508","test"
"18509","train"
"18510","train"
"18511","train"
"18512","train"
"18513","train"
"18514","test"
"18515","train"
"18516","train"
"18517","train"
"18518","test"
"18519","train"
"18520","test"
"18521","train"
"18522","train"
"18523","test"
"18524","train"
"18525","train"
"18526","train"
"18527","test"
"18528","train"
"18529","train"
"18530","test"
"18531","test"
"18532","train"
"18533","test"
"18534","train"
"18535","train"
"18536","train"
"18537","train"
"18538","test"
"18539","train"
"18540","train"
"18541","train"
"18542","test"
"18543","train"
"18544","train"
"18545","test"
"18546","test"
"18547","train"
"18548","train"
"18549","train"
"18550","train"
"18551","train"
"18552","train"
"18553","train"
"18554","train"
"18555","train"
"18556","train"
"18557","test"
"18558","train"
"18559","test"
"18560","train"
"18561","test"
"18562","train"
"18563","train"
"18564","test"
"18565","train"
"18566","train"
"18567","train"
"18568","train"
"18569","train"
"18570","train"
"18571","test"
"18572","test"
"18573","train"
"18574","train"
"18575","test"
"18576","train"
"18577","train"
"18578","train"
"18579","train"
"18580","train"
"18581","test"
"18582","test"
"18583","test"
"18584","train"
"18585","train"
"18586","train"
"18587","train"
"18588","train"
"18589","test"
"18590","train"
"18591","train"
"18592","test"
"18593","test"
"18594","train"
"18595","test"
"18596","test"
"18597","train"
"18598","train"
"18599","train"
"18600","train"
"18601","train"
"18602","test"
"18603","test"
"18604","train"
"18605","train"
"18606","train"
"18607","train"
"18608","train"
"18609","train"
"18610","test"
"18611","train"
"18612","train"
"18613","train"
"18614","train"
"18615","train"
"18616","test"
"18617","train"
"18618","test"
"18619","train"
"18620","test"
"18621","test"
"18622","train"
"18623","train"
"18624","train"
"18625","train"
"18626","test"
"18627","train"
"18628","test"
"18629","train"
"18630","train"
"18631","train"
"18632","train"
"18633","test"
"18634","train"
"18635","test"
"18636","train"
"18637","train"
"18638","train"
"18639","train"
"18640","train"
"18641","train"
"18642","test"
"18643","train"
"18644","train"
"18645","train"
"18646","train"
"18647","train"
"18648","test"
"18649","test"
"18650","train"
"18651","train"
"18652","train"
"18653","train"
"18654","train"
"18655","test"
"18656","test"
"18657","train"
"18658","train"
"18659","train"
"18660","test"
"18661","train"
"18662","train"
"18663","test"
"18664","test"
"18665","train"
"18666","train"
"18667","test"
"18668","train"
"18669","test"
"18670","train"
"18671","train"
"18672","test"
"18673","test"
"18674","train"
"18675","test"
"18676","train"
"18677","train"
"18678","train"
"18679","train"
"18680","train"
"18681","test"
"18682","train"
"18683","test"
"18684","train"
"18685","test"
"18686","test"
"18687","train"
"18688","train"
"18689","train"
"18690","train"
"18691","train"
"18692","test"
"18693","test"
"18694","test"
"18695","test"
"18696","train"
"18697","test"
"18698","train"
"18699","train"
"18700","train"
"18701","train"
"18702","train"
"18703","train"
"18704","train"
"18705","train"
"18706","train"
"18707","test"
"18708","test"
"18709","train"
"18710","test"
"18711","test"
"18712","train"
"18713","train"
"18714","train"
"18715","test"
"18716","train"
"18717","test"
"18718","train"
"18719","train"
"18720","train"
"18721","test"
"18722","train"
"18723","train"
"18724","test"
"18725","test"
"18726","train"
"18727","train"
"18728","test"
"18729","train"
"18730","train"
"18731","train"
"18732","train"
"18733","train"
"18734","train"
"18735","train"
"18736","train"
"18737","train"
"18738","train"
"18739","train"
"18740","train"
"18741","test"
"18742","train"
"18743","train"
"18744","train"
"18745","train"
"18746","train"
"18747","train"
"18748","train"
"18749","train"
"18750","train"
"18751","train"
"18752","train"
"18753","train"
"18754","train"
"18755","train"
"18756","test"
"18757","train"
"18758","train"
"18759","train"
"18760","test"
"18761","train"
"18762","train"
"18763","train"
"18764","train"
"18765","train"
"18766","train"
"18767","test"
"18768","train"
"18769","train"
"18770","train"
"18771","test"
"18772","train"
"18773","train"
"18774","train"
"18775","test"
"18776","train"
"18777","train"
"18778","test"
"18779","test"
"18780","train"
"18781","train"
"18782","train"
"18783","train"
"18784","train"
"18785","test"
"18786","test"
"18787","train"
"18788","train"
"18789","test"
"18790","test"
"18791","test"
"18792","train"
"18793","train"
"18794","train"
"18795","train"
"18796","train"
"18797","train"
"18798","test"
"18799","train"
"18800","train"
"18801","train"
"18802","test"
"18803","train"
"18804","train"
"18805","train"
"18806","test"
"18807","test"
"18808","train"
"18809","train"
"18810","train"
"18811","train"
"18812","test"
"18813","train"
"18814","train"
"18815","train"
"18816","train"
"18817","test"
"18818","train"
"18819","train"
"18820","test"
"18821","test"
"18822","train"
"18823","train"
"18824","train"
"18825","train"
"18826","train"
"18827","train"
"18828","test"
"18829","train"
"18830","train"
"18831","train"
"18832","test"
"18833","train"
"18834","train"
"18835","test"
"18836","test"
"18837","train"
"18838","train"
"18839","train"
"18840","test"
"18841","train"
"18842","test"
"18843","train"
"18844","train"
"18845","test"
"18846","train"
"18847","train"
"18848","train"
"18849","train"
"18850","test"
"18851","train"
"18852","train"
"18853","train"
"18854","train"
"18855","train"
"18856","train"
"18857","train"
"18858","train"
"18859","train"
"18860","train"
"18861","train"
"18862","test"
"18863","train"
"18864","test"
"18865","test"
"18866","test"
"18867","test"
"18868","train"
"18869","train"
"18870","train"
"18871","test"
"18872","train"
"18873","train"
"18874","test"
"18875","train"
"18876","test"
"18877","train"
"18878","train"
"18879","train"
"18880","train"
"18881","train"
"18882","train"
"18883","train"
"18884","train"
"18885","train"
"18886","test"
"18887","train"
"18888","train"
"18889","train"
"18890","train"
"18891","test"
"18892","train"
"18893","test"
"18894","train"
"18895","train"
"18896","test"
"18897","train"
"18898","test"
"18899","train"
"18900","test"
"18901","test"
"18902","train"
"18903","test"
"18904","train"
"18905","test"
"18906","train"
"18907","train"
"18908","train"
"18909","train"
"18910","train"
"18911","test"
"18912","test"
"18913","train"
"18914","train"
"18915","train"
"18916","train"
"18917","train"
"18918","train"
"18919","test"
"18920","train"
"18921","train"
"18922","train"
"18923","train"
"18924","train"
"18925","test"
"18926","test"
"18927","train"
"18928","train"
"18929","train"
"18930","train"
"18931","train"
"18932","test"
"18933","test"
"18934","train"
"18935","train"
"18936","train"
"18937","train"
"18938","train"
"18939","train"
"18940","test"
"18941","train"
"18942","train"
"18943","train"
"18944","test"
"18945","test"
"18946","test"
"18947","train"
"18948","train"
"18949","test"
"18950","train"
"18951","train"
"18952","test"
"18953","train"
"18954","train"
"18955","train"
"18956","test"
"18957","train"
"18958","test"
"18959","test"
"18960","train"
"18961","test"
"18962","train"
"18963","train"
"18964","train"
"18965","train"
"18966","train"
"18967","test"
"18968","train"
"18969","train"
"18970","test"
"18971","test"
"18972","train"
"18973","train"
"18974","train"
"18975","train"
"18976","test"
"18977","train"
"18978","test"
"18979","train"
"18980","train"
"18981","test"
"18982","train"
"18983","train"
"18984","test"
"18985","train"
"18986","train"
"18987","test"
"18988","train"
"18989","test"
"18990","test"
"18991","test"
"18992","test"
"18993","train"
"18994","train"
"18995","train"
"18996","train"
"18997","train"
"18998","train"
"18999","test"
"19000","train"
"19001","train"
"19002","train"
"19003","train"
"19004","train"
"19005","train"
"19006","test"
"19007","test"
"19008","train"
"19009","train"
"19010","train"
"19011","train"
"19012","test"
"19013","train"
"19014","test"
"19015","train"
"19016","train"
"19017","train"
"19018","train"
"19019","train"
"19020","test"
"19021","test"
"19022","test"
"19023","train"
"19024","train"
"19025","test"
"19026","train"
"19027","train"
"19028","train"
"19029","test"
"19030","train"
"19031","train"
"19032","train"
"19033","train"
"19034","test"
"19035","test"
"19036","test"
"19037","test"
"19038","train"
"19039","test"
"19040","test"
"19041","train"
"19042","train"
"19043","train"
"19044","train"
"19045","train"
"19046","train"
"19047","train"
"19048","train"
"19049","train"
"19050","test"
"19051","test"
"19052","train"
"19053","train"
"19054","train"
"19055","train"
"19056","train"
"19057","train"
"19058","test"
"19059","train"
"19060","train"
"19061","train"
"19062","train"
"19063","train"
"19064","train"
"19065","test"
"19066","test"
"19067","train"
"19068","train"
"19069","test"
"19070","train"
"19071","train"
"19072","test"
"19073","train"
"19074","train"
"19075","test"
"19076","train"
"19077","train"
"19078","train"
"19079","train"
"19080","train"
"19081","train"
"19082","train"
"19083","test"
"19084","train"
"19085","train"
"19086","test"
"19087","train"
"19088","train"
"19089","test"
"19090","test"
"19091","train"
"19092","train"
"19093","test"
"19094","test"
"19095","train"
"19096","train"
"19097","train"
"19098","test"
"19099","test"
"19100","train"
"19101","test"
"19102","train"
"19103","train"
"19104","train"
"19105","test"
"19106","train"
"19107","train"
"19108","test"
"19109","train"
"19110","test"
"19111","train"
"19112","test"
"19113","test"
"19114","test"
"19115","train"
"19116","test"
"19117","train"
"19118","train"
"19119","train"
"19120","train"
"19121","train"
"19122","train"
"19123","train"
"19124","train"
"19125","train"
"19126","test"
"19127","train"
"19128","train"
"19129","train"
"19130","test"
"19131","train"
"19132","test"
"19133","train"
"19134","train"
"19135","train"
"19136","test"
"19137","train"
"19138","train"
"19139","train"
"19140","test"
"19141","train"
"19142","train"
"19143","test"
"19144","train"
"19145","test"
"19146","test"
"19147","train"
"19148","train"
"19149","test"
"19150","test"
"19151","test"
"19152","train"
"19153","train"
"19154","train"
"19155","train"
"19156","train"
"19157","test"
"19158","train"
"19159","train"
"19160","train"
"19161","test"
"19162","train"
"19163","test"
"19164","test"
"19165","test"
"19166","train"
"19167","train"
"19168","train"
"19169","train"
"19170","train"
"19171","test"
"19172","test"
"19173","train"
"19174","train"
"19175","train"
"19176","train"
"19177","train"
"19178","train"
"19179","train"
"19180","train"
"19181","test"
"19182","test"
"19183","train"
"19184","train"
"19185","test"
"19186","train"
"19187","train"
"19188","train"
"19189","train"
"19190","train"
"19191","test"
"19192","train"
"19193","train"
"19194","train"
"19195","test"
"19196","train"
"19197","train"
"19198","train"
"19199","train"
"19200","train"
"19201","test"
"19202","train"
"19203","train"
"19204","train"
"19205","test"
"19206","test"
"19207","train"
"19208","train"
"19209","train"
"19210","train"
"19211","test"
"19212","test"
"19213","train"
"19214","train"
"19215","train"
"19216","test"
"19217","train"
"19218","test"
"19219","test"
"19220","test"
"19221","train"
"19222","train"
"19223","train"
"19224","train"
"19225","test"
"19226","train"
"19227","test"
"19228","train"
"19229","test"
"19230","train"
"19231","train"
"19232","train"
"19233","test"
"19234","train"
"19235","test"
"19236","train"
"19237","train"
"19238","train"
"19239","train"
"19240","test"
"19241","train"
"19242","test"
"19243","train"
"19244","train"
"19245","test"
"19246","train"
"19247","train"
"19248","test"
"19249","train"
"19250","test"
"19251","train"
"19252","train"
"19253","train"
"19254","test"
"19255","train"
"19256","train"
"19257","train"
"19258","train"
"19259","test"
"19260","train"
"19261","train"
"19262","train"
"19263","test"
"19264","train"
"19265","train"
"19266","train"
"19267","test"
"19268","train"
"19269","train"
"19270","train"
"19271","test"
"19272","test"
"19273","train"
"19274","train"
"19275","train"
"19276","test"
"19277","train"
"19278","train"
"19279","train"
"19280","test"
"19281","test"
"19282","train"
"19283","test"
"19284","train"
"19285","train"
"19286","train"
"19287","train"
"19288","test"
"19289","train"
"19290","train"
"19291","train"
"19292","test"
"19293","train"
"19294","train"
"19295","train"
"19296","train"
"19297","train"
"19298","test"
"19299","train"
"19300","train"
"19301","train"
"19302","train"
"19303","train"
"19304","train"
"19305","test"
"19306","test"
"19307","train"
"19308","test"
"19309","train"
"19310","test"
"19311","train"
"19312","train"
"19313","test"
"19314","train"
"19315","test"
"19316","train"
"19317","test"
"19318","train"
"19319","test"
"19320","test"
"19321","train"
"19322","test"
"19323","test"
"19324","test"
"19325","train"
"19326","test"
"19327","test"
"19328","train"
"19329","test"
"19330","train"
"19331","train"
"19332","train"
"19333","train"
"19334","train"
"19335","test"
"19336","train"
"19337","train"
"19338","train"
"19339","train"
"19340","train"
"19341","train"
"19342","train"
"19343","test"
"19344","test"
"19345","train"
"19346","test"
"19347","test"
"19348","train"
"19349","train"
"19350","test"
"19351","test"
"19352","test"
"19353","train"
"19354","test"
"19355","train"
"19356","train"
"19357","test"
"19358","test"
"19359","test"
"19360","test"
"19361","train"
"19362","test"
"19363","test"
"19364","train"
"19365","train"
"19366","train"
"19367","train"
"19368","test"
"19369","train"
"19370","train"
"19371","test"
"19372","test"
"19373","test"
"19374","test"
"19375","train"
"19376","test"
"19377","test"
"19378","train"
"19379","test"
"19380","train"
"19381","test"
"19382","test"
"19383","train"
"19384","train"
"19385","train"
"19386","train"
"19387","train"
"19388","train"
"19389","train"
"19390","train"
"19391","train"
"19392","train"
"19393","test"
"19394","test"
"19395","train"
"19396","train"
"19397","train"
"19398","train"
"19399","train"
"19400","train"
"19401","train"
"19402","train"
"19403","train"
"19404","train"
"19405","train"
"19406","train"
"19407","test"
"19408","test"
"19409","train"
"19410","train"
"19411","train"
"19412","train"
"19413","train"
"19414","train"
"19415","test"
"19416","train"
"19417","train"
"19418","train"
"19419","train"
"19420","train"
"19421","test"
"19422","test"
"19423","train"
"19424","test"
"19425","train"
"19426","train"
"19427","train"
"19428","train"
"19429","test"
"19430","train"
"19431","train"
"19432","test"
"19433","train"
"19434","train"
"19435","train"
"19436","train"
"19437","train"
"19438","test"
"19439","train"
"19440","train"
"19441","train"
"19442","train"
"19443","train"
"19444","train"
"19445","test"
"19446","train"
"19447","train"
"19448","train"
"19449","test"
"19450","train"
"19451","train"
"19452","train"
"19453","train"
"19454","train"
"19455","train"
"19456","test"
"19457","train"
"19458","train"
"19459","train"
"19460","test"
"19461","train"
"19462","train"
"19463","train"
"19464","train"
"19465","train"
"19466","train"
"19467","test"
"19468","test"
"19469","train"
"19470","train"
"19471","test"
"19472","test"
"19473","train"
"19474","test"
"19475","train"
"19476","test"
"19477","train"
"19478","train"
"19479","train"
"19480","train"
"19481","test"
"19482","train"
"19483","train"
"19484","train"
"19485","train"
"19486","train"
"19487","test"
"19488","test"
"19489","train"
"19490","train"
"19491","train"
"19492","test"
"19493","train"
"19494","train"
"19495","test"
"19496","train"
"19497","train"
"19498","train"
"19499","test"
"19500","train"
"19501","train"
"19502","train"
"19503","train"
"19504","train"
"19505","train"
"19506","test"
"19507","test"
"19508","train"
"19509","train"
"19510","test"
"19511","train"
"19512","test"
"19513","train"
"19514","train"
"19515","train"
"19516","train"
"19517","train"
"19518","train"
"19519","train"
"19520","train"
"19521","train"
"19522","train"
"19523","train"
"19524","train"
"19525","test"
"19526","train"
"19527","train"
"19528","test"
"19529","train"
"19530","train"
"19531","train"
"19532","train"
"19533","test"
"19534","test"
"19535","train"
"19536","train"
"19537","train"
"19538","train"
"19539","train"
"19540","train"
"19541","train"
"19542","train"
"19543","train"
"19544","test"
"19545","test"
"19546","test"
"19547","train"
"19548","train"
"19549","train"
"19550","train"
"19551","train"
"19552","test"
"19553","test"
"19554","train"
"19555","test"
"19556","train"
"19557","train"
"19558","train"
"19559","test"
"19560","train"
"19561","train"
"19562","train"
"19563","train"
"19564","test"
"19565","train"
"19566","train"
"19567","train"
"19568","train"
"19569","train"
"19570","test"
"19571","train"
"19572","train"
"19573","train"
"19574","train"
"19575","train"
"19576","train"
"19577","train"
"19578","train"
"19579","train"
"19580","train"
"19581","test"
"19582","train"
"19583","test"
"19584","test"
"19585","train"
"19586","test"
"19587","train"
"19588","test"
"19589","train"
"19590","train"
"19591","train"
"19592","train"
"19593","train"
"19594","test"
"19595","train"
"19596","test"
"19597","train"
"19598","test"
"19599","train"
"19600","train"
"19601","train"
"19602","test"
"19603","train"
"19604","train"
"19605","test"
"19606","test"
"19607","train"
"19608","train"
"19609","train"
"19610","train"
"19611","train"
"19612","train"
"19613","train"
"19614","train"
"19615","train"
"19616","train"
"19617","test"
"19618","train"
"19619","train"
"19620","train"
"19621","train"
"19622","train"
"19623","test"
"19624","train"
"19625","test"
"19626","test"
"19627","train"
"19628","train"
"19629","test"
"19630","train"
"19631","test"
"19632","train"
"19633","test"
"19634","train"
"19635","train"
"19636","train"
"19637","train"
"19638","test"
"19639","train"
"19640","train"
"19641","train"
"19642","train"
"19643","train"
"19644","train"
"19645","train"
"19646","train"
"19647","test"
"19648","test"
"19649","test"
"19650","test"
"19651","train"
"19652","train"
"19653","train"
"19654","train"
"19655","train"
"19656","test"
"19657","train"
"19658","test"
"19659","train"
"19660","test"
"19661","train"
"19662","train"
"19663","test"
"19664","train"
"19665","train"
"19666","test"
"19667","train"
"19668","test"
"19669","train"
"19670","train"
"19671","test"
"19672","train"
"19673","train"
"19674","train"
"19675","train"
"19676","train"
"19677","test"
"19678","train"
"19679","test"
"19680","test"
"19681","train"
"19682","train"
"19683","train"
"19684","test"
"19685","train"
"19686","train"
"19687","train"
"19688","test"
"19689","train"
"19690","train"
"19691","train"
"19692","train"
"19693","test"
"19694","test"
"19695","train"
"19696","test"
"19697","train"
"19698","train"
"19699","train"
"19700","train"
"19701","train"
"19702","train"
"19703","train"
"19704","train"
"19705","train"
"19706","train"
"19707","train"
"19708","train"
"19709","test"
"19710","test"
"19711","train"
"19712","train"
"19713","test"
"19714","train"
"19715","test"
"19716","train"
"19717","train"
"19718","train"
"19719","train"
"19720","train"
"19721","train"
"19722","train"
"19723","train"
"19724","test"
"19725","test"
"19726","test"
"19727","train"
"19728","train"
"19729","train"
"19730","train"
"19731","train"
"19732","test"
"19733","test"
"19734","train"
"19735","train"
"19736","test"
"19737","train"
"19738","train"
"19739","train"
"19740","train"
"19741","train"
"19742","train"
"19743","train"
"19744","train"
"19745","train"
"19746","test"
"19747","train"
"19748","train"
"19749","train"
"19750","train"
"19751","test"
"19752","train"
"19753","train"
"19754","train"
"19755","train"
"19756","train"
"19757","test"
"19758","train"
"19759","train"
"19760","train"
"19761","train"
"19762","train"
"19763","train"
"19764","train"
"19765","train"
"19766","train"
"19767","train"
"19768","test"
"19769","train"
"19770","test"
"19771","train"
"19772","train"
"19773","train"
"19774","test"
"19775","train"
"19776","train"
"19777","train"
"19778","test"
"19779","train"
"19780","train"
"19781","train"
"19782","train"
"19783","train"
"19784","train"
"19785","train"
"19786","train"
"19787","test"
"19788","test"
"19789","train"
"19790","test"
"19791","train"
"19792","train"
"19793","train"
"19794","train"
"19795","train"
"19796","train"
"19797","train"
"19798","test"
"19799","test"
"19800","test"
"19801","train"
"19802","train"
"19803","train"
"19804","test"
"19805","test"
"19806","train"
"19807","train"
"19808","train"
"19809","train"
"19810","train"
"19811","train"
"19812","train"
"19813","train"
"19814","train"
"19815","train"
"19816","train"
"19817","train"
"19818","train"
"19819","test"
"19820","train"
"19821","test"
"19822","train"
"19823","train"
"19824","test"
"19825","test"
"19826","train"
"19827","train"
"19828","test"
"19829","train"
"19830","train"
"19831","train"
"19832","train"
"19833","train"
"19834","train"
"19835","train"
"19836","test"
"19837","test"
"19838","test"
"19839","train"
"19840","train"
"19841","train"
"19842","train"
"19843","train"
"19844","train"
"19845","train"
"19846","test"
"19847","train"
"19848","test"
"19849","test"
"19850","train"
"19851","train"
"19852","train"
"19853","test"
"19854","train"
"19855","test"
"19856","train"
"19857","test"
"19858","test"
"19859","train"
"19860","train"
"19861","test"
"19862","test"
"19863","train"
"19864","train"
"19865","test"
"19866","test"
"19867","train"
"19868","test"
"19869","train"
"19870","test"
"19871","train"
"19872","train"
"19873","train"
"19874","train"
"19875","train"
"19876","train"
"19877","train"
"19878","train"
"19879","train"
"19880","train"
"19881","test"
"19882","test"
"19883","train"
"19884","train"
"19885","train"
"19886","test"
"19887","train"
"19888","train"
"19889","test"
"19890","train"
"19891","train"
"19892","train"
"19893","train"
"19894","train"
"19895","train"
"19896","train"
"19897","test"
"19898","train"
"19899","train"
"19900","test"
"19901","train"
"19902","train"
"19903","train"
"19904","train"
"19905","train"
"19906","train"
"19907","train"
"19908","train"
"19909","train"
"19910","test"
"19911","train"
"19912","test"
"19913","test"
"19914","train"
"19915","train"
"19916","test"
"19917","train"
"19918","test"
"19919","train"
"19920","train"
"19921","test"
"19922","train"
"19923","train"
"19924","train"
"19925","train"
"19926","train"
"19927","test"
"19928","test"
"19929","test"
"19930","train"
"19931","train"
"19932","train"
"19933","test"
"19934","train"
"19935","train"
"19936","train"
"19937","test"
"19938","train"
"19939","train"
"19940","train"
"19941","train"
"19942","train"
"19943","test"
"19944","train"
"19945","test"
"19946","train"
"19947","train"
"19948","train"
"19949","train"
"19950","train"
"19951","train"
"19952","train"
"19953","train"
"19954","test"
"19955","train"
"19956","test"
"19957","train"
"19958","train"
"19959","train"
"19960","test"
"19961","train"
"19962","train"
"19963","test"
"19964","train"
"19965","train"
"19966","train"
"19967","train"
"19968","train"
"19969","train"
"19970","train"
