"","split"
"18867","train"
"18868","train"
"18869","train"
"18870","train"
"18871","train"
"18872","test"
"18873","test"
"18874","train"
"18875","train"
"18876","train"
"18877","train"
"18878","train"
"18879","train"
"18880","test"
"18881","test"
"18882","train"
"18883","train"
"18884","test"
"18885","test"
"18886","train"
"18887","train"
"18888","train"
"18889","train"
"18890","train"
"18891","train"
"18892","train"
"18893","train"
"18894","train"
"18895","train"
"18896","test"
"18897","train"
"18898","train"
"18899","train"
"18900","train"
"18901","train"
"18902","train"
"18903","test"
"18904","train"
"18905","train"
"18906","train"
"18907","train"
"18908","train"
"18909","train"
"18910","test"
"18911","train"
"18912","test"
"18913","train"
"18914","test"
"18915","train"
"18916","train"
"18917","train"
"18918","test"
"18919","train"
"18920","test"
"18921","train"
"18922","train"
"18923","train"
"18924","train"
"18925","train"
"18926","train"
"18927","train"
"18928","test"
"18929","train"
"18930","test"
"18931","test"
"18932","train"
"18933","test"
"18934","test"
"18935","train"
"18936","train"
"18937","train"
"18938","test"
"18939","test"
"18940","train"
"18941","train"
"18942","test"
"18943","train"
"18944","train"
"18945","train"
"18946","train"
"18947","train"
"18948","train"
"18949","train"
"18950","test"
"18951","test"
"18952","train"
"18953","test"
"18954","test"
"18955","train"
"18956","train"
"18957","train"
"18958","train"
"18959","test"
"18960","test"
"18961","train"
"18962","test"
"18963","train"
"18964","train"
"18965","train"
"18966","train"
"18967","train"
"18968","train"
"18969","train"
"18970","test"
"18971","train"
"18972","train"
"18973","test"
"18974","train"
"18975","test"
"18976","train"
"18977","test"
"18978","train"
"18979","train"
"18980","test"
"18981","train"
"18982","train"
"18983","train"
"18984","test"
"18985","train"
"18986","test"
"18987","test"
"18988","train"
"18989","train"
"18990","train"
"18991","train"
"18992","train"
"18993","train"
"18994","train"
"18995","test"
"18996","train"
"18997","train"
"18998","train"
"18999","train"
"19000","train"
"19001","test"
"19002","train"
"19003","test"
"19004","train"
"19005","train"
"19006","test"
"19007","test"
"19008","train"
"19009","test"
"19010","test"
"19011","train"
"19012","train"
"19013","test"
"19014","train"
"19015","train"
"19016","test"
"19017","train"
"19018","train"
"19019","train"
"19020","test"
"19021","train"
"19022","train"
"19023","train"
"19024","test"
"19025","train"
"19026","train"
"19027","train"
"19028","train"
"19029","train"
"19030","train"
"19031","test"
"19032","train"
"19033","train"
"19034","train"
"19035","train"
"19036","test"
"19037","train"
"19038","train"
"19039","test"
"19040","test"
"19041","train"
"19042","train"
"19043","test"
"19044","train"
"19045","test"
"19046","train"
"19047","train"
"19048","train"
"19049","train"
"19050","train"
"19051","test"
"19052","train"
"19053","train"
"19054","train"
"19055","train"
"19056","test"
"19057","train"
"19058","train"
"19059","test"
"19060","train"
"19061","train"
"19062","train"
"19063","train"
"19064","train"
"19065","train"
"19066","test"
"19067","train"
"19068","train"
"19069","test"
"19070","train"
"19071","train"
"19072","train"
"19073","train"
"19074","train"
"19075","train"
"19076","train"
"19077","train"
"19078","train"
"19079","train"
"19080","train"
"19081","train"
"19082","test"
"19083","test"
"19084","train"
"19085","train"
"19086","train"
"19087","train"
"19088","train"
"19089","train"
"19090","train"
"19091","train"
"19092","test"
"19093","test"
"19094","train"
"19095","train"
"19096","train"
"19097","train"
"19098","train"
"19099","train"
"19100","train"
"19101","train"
"19102","train"
"19103","train"
"19104","train"
"19105","train"
"19106","train"
"19107","train"
"19108","test"
"19109","train"
"19110","train"
"19111","test"
"19112","train"
"19113","train"
"19114","test"
"19115","test"
"19116","train"
"19117","train"
"19118","train"
"19119","train"
"19120","test"
"19121","test"
"19122","train"
"19123","train"
"19124","test"
"19125","test"
"19126","train"
"19127","train"
"19128","train"
"19129","test"
"19130","train"
"19131","train"
"19132","train"
"19133","train"
"19134","train"
"19135","test"
"19136","train"
"19137","train"
"19138","train"
"19139","train"
"19140","test"
"19141","test"
"19142","train"
"19143","train"
"19144","train"
"19145","train"
"19146","train"
"19147","test"
"19148","train"
"19149","train"
"19150","train"
"19151","test"
"19152","train"
"19153","train"
"19154","train"
"19155","test"
"19156","test"
"19157","test"
"19158","train"
"19159","train"
"19160","test"
"19161","test"
"19162","train"
"19163","test"
"19164","train"
"19165","train"
"19166","train"
"19167","train"
"19168","train"
"19169","train"
"19170","test"
"19171","test"
"19172","train"
"19173","train"
"19174","test"
"19175","train"
"19176","test"
"19177","train"
"19178","train"
"19179","train"
"19180","train"
"19181","train"
"19182","train"
"19183","train"
"19184","train"
"19185","test"
"19186","train"
"19187","train"
"19188","train"
"19189","test"
"19190","test"
"19191","train"
"19192","train"
"19193","train"
"19194","test"
"19195","train"
"19196","train"
"19197","train"
"19198","train"
"19199","test"
"19200","test"
"19201","train"
"19202","test"
"19203","train"
"19204","train"
"19205","train"
"19206","train"
"19207","train"
"19208","train"
"19209","test"
"19210","train"
"19211","train"
"19212","train"
"19213","test"
"19214","train"
"19215","train"
"19216","train"
"19217","train"
"19218","train"
"19219","test"
"19220","train"
"19221","train"
"19222","train"
"19223","train"
"19224","test"
"19225","train"
"19226","train"
"19227","train"
"19228","train"
"19229","train"
"19230","train"
"19231","train"
"19232","train"
"19233","train"
"19234","train"
"19235","test"
"19236","train"
"19237","train"
"19238","train"
"19239","test"
"19240","test"
"19241","train"
"19242","test"
"19243","train"
"19244","train"
"19245","train"
"19246","train"
"19247","train"
"19248","train"
"19249","train"
"19250","train"
"19251","train"
"19252","test"
"19253","train"
"19254","train"
"19255","train"
"19256","train"
"19257","train"
"19258","train"
"19259","train"
"19260","train"
"19261","train"
"19262","train"
"19263","train"
"19264","test"
"19265","test"
"19266","train"
"19267","train"
"19268","train"
"19269","train"
"19270","test"
"19271","train"
"19272","train"
"19273","test"
"19274","train"
"19275","train"
"19276","train"
"19277","train"
"19278","train"
"19279","train"
"19280","test"
"19281","train"
"19282","train"
"19283","train"
"19284","train"
"19285","train"
"19286","test"
"19287","train"
"19288","train"
"19289","train"
"19290","train"
"19291","train"
"19292","train"
"19293","train"
"19294","train"
"19295","test"
"19296","test"
"19297","train"
"19298","test"
"19299","train"
"19300","train"
"19301","train"
"19302","test"
"19303","test"
"19304","train"
"19305","test"
"19306","test"
"19307","test"
"19308","train"
"19309","train"
"19310","train"
"19311","test"
"19312","train"
"19313","test"
"19314","train"
"19315","train"
"19316","train"
"19317","train"
"19318","train"
"19319","train"
"19320","train"
"19321","test"
"19322","train"
"19323","train"
"19324","train"
"19325","train"
"19326","train"
"19327","train"
"19328","test"
"19329","train"
"19330","train"
"19331","train"
"19332","train"
"19333","train"
"19334","train"
"19335","train"
"19336","test"
"19337","test"
"19338","train"
"19339","train"
"19340","train"
"19341","train"
"19342","train"
"19343","train"
"19344","train"
"19345","train"
"19346","train"
"19347","train"
"19348","test"
"19349","train"
"19350","train"
"19351","train"
"19352","train"
"19353","train"
"19354","train"
"19355","test"
"19356","test"
"19357","train"
"19358","train"
"19359","train"
"19360","train"
"19361","test"
"19362","train"
"19363","train"
"19364","train"
"19365","train"
"19366","train"
"19367","train"
"19368","train"
"19369","test"
"19370","train"
"19371","test"
"19372","test"
"19373","test"
"19374","test"
"19375","train"
"19376","train"
"19377","test"
"19378","test"
"19379","train"
"19380","train"
"19381","train"
"19382","train"
"19383","train"
"19384","test"
"19385","train"
"19386","train"
"19387","train"
"19388","test"
"19389","train"
"19390","train"
"19391","train"
"19392","train"
"19393","train"
"19394","train"
"19395","test"
"19396","test"
"19397","train"
"19398","train"
"19399","train"
"19400","test"
"19401","train"
"19402","train"
"19403","train"
"19404","test"
"19405","train"
"19406","test"
"19407","train"
"19408","train"
"19409","train"
"19410","train"
"19411","train"
"19412","test"
"19413","train"
"19414","train"
"19415","train"
"19416","train"
"19417","test"
"19418","train"
"19419","train"
"19420","train"
"19421","train"
"19422","train"
"19423","test"
"19424","test"
"19425","train"
"19426","train"
"19427","train"
"19428","train"
"19429","train"
"19430","train"
"19431","test"
"19432","train"
"19433","train"
"19434","train"
"19435","train"
"19436","test"
"19437","train"
"19438","train"
"19439","train"
"19440","test"
"19441","train"
"19442","test"
"19443","train"
"19444","train"
"19445","test"
"19446","train"
"19447","train"
"19448","train"
"19449","train"
"19450","train"
"19451","test"
"19452","test"
"19453","train"
"19454","train"
"19455","train"
"19456","train"
"19457","test"
"19458","train"
"19459","train"
"19460","test"
"19461","train"
"19462","train"
"19463","train"
"19464","train"
"19465","train"
"19466","train"
"19467","train"
"19468","test"
"19469","train"
"19470","train"
"19471","train"
"19472","test"
"19473","test"
"19474","test"
"19475","train"
"19476","train"
"19477","train"
"19478","train"
"19479","train"
"19480","test"
"19481","train"
"19482","test"
"19483","test"
"19484","train"
"19485","test"
"19486","test"
"19487","train"
"19488","test"
"19489","train"
"19490","train"
"19491","test"
"19492","train"
"19493","train"
"19494","train"
"19495","train"
"19496","test"
"19497","test"
"19498","test"
"19499","train"
"19500","train"
"19501","train"
"19502","test"
"19503","train"
"19504","train"
"19505","test"
"19506","train"
"19507","test"
"19508","train"
"19509","train"
"19510","train"
"19511","train"
"19512","train"
"19513","train"
"19514","train"
"19515","train"
"19516","train"
"19517","train"
"19518","train"
"19519","train"
"19520","test"
"19521","train"
"19522","test"
"19523","train"
"19524","test"
"19525","train"
"19526","test"
"19527","test"
"19528","train"
"19529","test"
"19530","test"
"19531","test"
"19532","train"
"19533","test"
"19534","train"
"19535","train"
"19536","test"
"19537","train"
"19538","train"
"19539","train"
"19540","train"
"19541","train"
"19542","train"
"19543","train"
"19544","train"
"19545","test"
"19546","train"
"19547","train"
"19548","train"
"19549","test"
"19550","train"
"19551","train"
"19552","train"
"19553","train"
"19554","train"
"19555","train"
"19556","train"
"19557","train"
"19558","train"
"19559","train"
"19560","train"
"19561","train"
"19562","train"
"19563","train"
"19564","train"
"19565","train"
"19566","train"
"19567","train"
"19568","train"
"19569","train"
"19570","test"
"19571","train"
"19572","train"
"19573","train"
"19574","train"
"19575","train"
"19576","train"
"19577","test"
"19578","train"
"19579","train"
"19580","train"
"19581","test"
"19582","test"
"19583","train"
"19584","train"
"19585","train"
"19586","test"
"19587","train"
"19588","test"
"19589","train"
"19590","train"
"19591","train"
"19592","train"
"19593","train"
"19594","test"
"19595","train"
"19596","test"
"19597","train"
"19598","test"
"19599","test"
"19600","train"
"19601","train"
"19602","train"
"19603","test"
"19604","train"
"19605","train"
"19606","train"
"19607","train"
"19608","train"
"19609","train"
"19610","train"
"19611","train"
"19612","train"
"19613","train"
"19614","train"
"19615","train"
"19616","train"
"19617","train"
"19618","train"
"19619","train"
"19620","test"
"19621","train"
"19622","test"
"19623","test"
"19624","train"
"19625","test"
"19626","train"
"19627","train"
"19628","test"
"19629","train"
"19630","train"
"19631","test"
"19632","train"
"19633","train"
"19634","test"
"19635","train"
"19636","test"
"19637","train"
"19638","test"
"19639","train"
"19640","train"
"19641","test"
"19642","train"
"19643","test"
"19644","train"
"19645","test"
"19646","test"
"19647","train"
"19648","test"
"19649","train"
"19650","test"
"19651","train"
"19652","train"
"19653","test"
"19654","train"
"19655","train"
"19656","train"
"19657","train"
"19658","train"
"19659","train"
"19660","test"
"19661","train"
"19662","test"
"19663","train"
"19664","test"
"19665","test"
"19666","test"
"19667","train"
"19668","train"
"19669","test"
"19670","train"
"19671","test"
"19672","test"
"19673","train"
"19674","train"
"19675","test"
"19676","train"
"19677","train"
"19678","train"
"19679","train"
"19680","train"
"19681","train"
"19682","test"
"19683","train"
"19684","train"
"19685","train"
"19686","test"
"19687","train"
"19688","train"
"19689","train"
"19690","test"
"19691","train"
"19692","train"
"19693","train"
"19694","train"
"19695","test"
"19696","test"
"19697","test"
"19698","train"
"19699","train"
"19700","train"
"19701","train"
"19702","test"
"19703","train"
"19704","test"
"19705","train"
"19706","train"
"19707","test"
"19708","train"
"19709","train"
"19710","test"
"19711","train"
"19712","train"
"19713","test"
"19714","train"
"19715","train"
"19716","train"
"19717","train"
"19718","train"
"19719","train"
"19720","test"
"19721","train"
"19722","train"
"19723","train"
"19724","train"
"19725","test"
"19726","train"
"19727","train"
"19728","train"
"19729","train"
"19730","train"
"19731","test"
"19732","train"
"19733","test"
"19734","train"
"19735","train"
"19736","test"
"19737","train"
"19738","train"
"19739","train"
"19740","test"
"19741","test"
"19742","test"
"19743","train"
"19744","train"
"19745","test"
"19746","train"
"19747","train"
"19748","train"
"19749","train"
"19750","train"
"19751","train"
"19752","train"
"19753","train"
"19754","train"
"19755","train"
"19756","train"
"19757","train"
"19758","test"
"19759","train"
"19760","train"
"19761","train"
"19762","train"
"19763","test"
"19764","test"
"19765","train"
"19766","train"
"19767","train"
"19768","test"
"19769","train"
"19770","train"
"19771","test"
"19772","train"
"19773","test"
"19774","train"
"19775","train"
"19776","train"
"19777","train"
"19778","test"
"19779","test"
"19780","train"
"19781","train"
"19782","train"
"19783","train"
"19784","train"
"19785","train"
"19786","test"
"19787","train"
"19788","train"
"19789","train"
"19790","test"
"19791","train"
"19792","test"
"19793","train"
"19794","train"
"19795","train"
"19796","train"
"19797","train"
"19798","train"
"19799","test"
"19800","test"
"19801","train"
"19802","train"
"19803","test"
"19804","test"
"19805","test"
"19806","train"
"19807","test"
"19808","test"
"19809","train"
"19810","train"
"19811","train"
"19812","train"
"19813","train"
"19814","train"
"19815","train"
"19816","test"
"19817","train"
"19818","train"
"19819","test"
"19820","train"
"19821","train"
"19822","train"
"19823","test"
"19824","train"
"19825","train"
"19826","test"
"19827","test"
"19828","train"
"19829","train"
"19830","train"
"19831","train"
"19832","train"
"19833","train"
"19834","train"
"19835","train"
"19836","train"
"19837","train"
"19838","train"
"19839","test"
"19840","train"
"19841","test"
"19842","train"
"19843","train"
"19844","train"
"19845","test"
"19846","train"
"19847","test"
"19848","test"
"19849","train"
"19850","test"
"19851","test"
"19852","test"
"19853","train"
"19854","train"
"19855","train"
"19856","test"
"19857","train"
"19858","train"
"19859","train"
"19860","test"
"19861","train"
"19862","test"
"19863","train"
"19864","test"
"19865","train"
"19866","train"
"19867","train"
"19868","train"
"19869","test"
"19870","train"
"19871","train"
"19872","train"
"19873","train"
"19874","train"
"19875","train"
"19876","test"
"19877","test"
"19878","test"
"19879","train"
"19880","test"
"19881","train"
"19882","train"
"19883","test"
"19884","test"
"19885","train"
"19886","train"
"19887","train"
"19888","train"
"19889","train"
"19890","test"
"19891","test"
"19892","train"
"19893","train"
"19894","test"
"19895","train"
"19896","test"
"19897","test"
"19898","train"
"19899","train"
"19900","train"
"19901","train"
"19902","train"
"19903","train"
"19904","train"
"19905","train"
"19906","train"
"19907","test"
"19908","test"
"19909","test"
"19910","train"
"19911","test"
"19912","test"
"19913","test"
"19914","train"
"19915","train"
"19916","train"
"19917","train"
"19918","train"
"19919","train"
"19920","train"
"19921","train"
"19922","train"
"19923","test"
"19924","train"
"19925","test"
"19926","test"
"19927","train"
"19928","train"
"19929","test"
"19930","test"
"19931","train"
"19932","train"
"19933","train"
"19934","test"
"19935","train"
"19936","test"
"19937","train"
"19938","test"
"19939","train"
"19940","train"
"19941","train"
"19942","train"
"19943","test"
"19944","test"
"19945","test"
"19946","test"
"19947","train"
"19948","train"
"19949","test"
"19950","train"
"19951","train"
"19952","test"
"19953","test"
"19954","train"
"19955","train"
"19956","train"
"19957","test"
"19958","train"
"19959","test"
"19960","train"
"19961","train"
"19962","test"
"19963","test"
"19964","test"
"19965","train"
"19966","train"
"19967","train"
"19968","test"
"19969","train"
"19970","train"
"19971","train"
"19972","train"
"19973","train"
"19974","train"
"19975","train"
"19976","train"
"19977","train"
"19978","train"
"19979","train"
"19980","train"
"19981","test"
"19982","train"
"19983","train"
"19984","train"
"19985","train"
"19986","train"
"19987","train"
"19988","train"
"19989","train"
"19990","train"
"19991","test"
"19992","train"
"19993","train"
"19994","train"
"19995","test"
"19996","train"
"19997","train"
"19998","train"
"19999","train"
"20000","train"
"20001","train"
"20002","test"
"20003","train"
"20004","train"
"20005","train"
"20006","train"
"20007","test"
"20008","train"
"20009","train"
"20010","train"
"20011","train"
"20012","test"
"20013","train"
"20014","train"
"20015","train"
"20016","train"
"20017","train"
"20018","train"
"20019","train"
"20020","train"
"20021","train"
"20022","train"
"20023","train"
"20024","train"
"20025","train"
"20026","train"
"20027","train"
"20028","train"
"20029","train"
"20030","test"
"20031","train"
"20032","train"
"20033","train"
"20034","train"
"20035","train"
"20036","train"
"20037","test"
"20038","test"
"20039","train"
"20040","train"
"20041","train"
"20042","test"
"20043","test"
"20044","train"
"20045","train"
"20046","test"
"20047","train"
"20048","train"
"20049","train"
"20050","test"
"20051","train"
"20052","train"
"20053","train"
"20054","train"
"20055","train"
"20056","train"
"20057","train"
"20058","train"
"20059","train"
"20060","train"
"20061","train"
"20062","train"
"20063","train"
"20064","train"
"20065","train"
"20066","train"
"20067","train"
"20068","train"
"20069","test"
"20070","test"
"20071","test"
"20072","train"
"20073","test"
"20074","train"
"20075","test"
"20076","train"
"20077","train"
"20078","train"
"20079","train"
"20080","test"
"20081","train"
"20082","train"
"20083","train"
"20084","train"
"20085","train"
"20086","train"
"20087","test"
"20088","train"
"20089","train"
"20090","test"
"20091","train"
"20092","test"
"20093","test"
"20094","train"
"20095","train"
"20096","test"
"20097","train"
"20098","train"
"20099","test"
"20100","train"
"20101","test"
"20102","train"
"20103","train"
"20104","train"
"20105","train"
"20106","test"
"20107","test"
"20108","train"
"20109","train"
"20110","train"
"20111","train"
"20112","test"
"20113","test"
"20114","train"
"20115","train"
"20116","test"
"20117","test"
"20118","test"
"20119","train"
"20120","train"
"20121","test"
"20122","test"
"20123","train"
"20124","train"
"20125","train"
"20126","train"
"20127","test"
"20128","test"
"20129","train"
"20130","train"
"20131","test"
"20132","train"
"20133","train"
"20134","train"
"20135","train"
"20136","train"
"20137","test"
"20138","train"
"20139","test"
"20140","train"
"20141","train"
"20142","train"
"20143","train"
"20144","train"
"20145","train"
"20146","train"
"20147","train"
"20148","train"
"20149","train"
"20150","train"
"20151","train"
"20152","train"
"20153","train"
"20154","train"
"20155","train"
"20156","train"
"20157","train"
"20158","train"
"20159","train"
"20160","train"
"20161","test"
"20162","train"
"20163","train"
"20164","test"
"20165","train"
"20166","train"
"20167","test"
"20168","train"
"20169","train"
"20170","test"
"20171","train"
"20172","train"
"20173","train"
"20174","train"
"20175","test"
"20176","train"
"20177","train"
"20178","test"
"20179","train"
"20180","train"
"20181","train"
"20182","train"
"20183","test"
"20184","train"
"20185","train"
"20186","train"
"20187","train"
"20188","test"
"20189","test"
"20190","train"
"20191","train"
"20192","train"
"20193","train"
"20194","train"
"20195","test"
"20196","train"
"20197","train"
"20198","train"
"20199","test"
"20200","train"
"20201","test"
"20202","train"
"20203","test"
"20204","test"
"20205","train"
"20206","train"
"20207","test"
"20208","train"
"20209","train"
"20210","train"
"20211","train"
"20212","train"
"20213","train"
"20214","train"
"20215","train"
"20216","test"
"20217","train"
"20218","test"
"20219","train"
"20220","train"
"20221","train"
"20222","train"
"20223","train"
"20224","train"
"20225","train"
"20226","train"
"20227","test"
"20228","train"
"20229","test"
"20230","train"
"20231","test"
"20232","train"
"20233","train"
"20234","train"
"20235","train"
"20236","test"
"20237","test"
"20238","test"
"20239","train"
"20240","train"
"20241","train"
"20242","train"
"20243","train"
"20244","train"
"20245","train"
"20246","test"
"20247","test"
"20248","train"
"20249","test"
"20250","train"
"20251","train"
"20252","test"
"20253","train"
"20254","test"
"20255","train"
"20256","test"
"20257","test"
"20258","train"
"20259","train"
"20260","train"
"20261","test"
"20262","train"
"20263","train"
"20264","train"
"20265","test"
"20266","train"
"20267","train"
"20268","test"
"20269","train"
"20270","test"
"20271","test"
"20272","train"
"20273","train"
"20274","train"
"20275","train"
"20276","train"
"20277","train"
"20278","train"
"20279","train"
"20280","test"
"20281","train"
"20282","train"
"20283","train"
"20284","train"
"20285","test"
"20286","train"
"20287","train"
"20288","train"
"20289","test"
"20290","train"
"20291","train"
"20292","train"
"20293","train"
"20294","train"
"20295","train"
"20296","train"
"20297","train"
"20298","train"
"20299","train"
"20300","train"
"20301","test"
"20302","test"
"20303","train"
"20304","train"
"20305","train"
"20306","train"
"20307","test"
"20308","train"
"20309","train"
"20310","train"
"20311","train"
"20312","train"
"20313","train"
"20314","test"
"20315","train"
"20316","train"
"20317","train"
"20318","test"
"20319","train"
"20320","train"
"20321","train"
"20322","train"
"20323","train"
"20324","train"
"20325","train"
"20326","test"
"20327","train"
"20328","train"
"20329","test"
"20330","train"
"20331","test"
"20332","train"
"20333","train"
"20334","test"
"20335","test"
"20336","train"
"20337","train"
"20338","train"
"20339","train"
"20340","train"
"20341","train"
"20342","train"
"20343","train"
"20344","test"
"20345","test"
"20346","test"
"20347","test"
"20348","train"
"20349","train"
"20350","test"
"20351","train"
"20352","train"
"20353","train"
"20354","train"
"20355","train"
"20356","train"
"20357","test"
"20358","train"
"20359","train"
"20360","train"
"20361","test"
"20362","train"
"20363","test"
"20364","test"
"20365","train"
"20366","test"
"20367","train"
"20368","test"
"20369","train"
"20370","train"
"20371","test"
"20372","train"
"20373","train"
"20374","train"
"20375","train"
"20376","test"
"20377","train"
"20378","train"
"20379","train"
"20380","test"
"20381","train"
"20382","train"
"20383","train"
"20384","train"
"20385","train"
"20386","train"
"20387","test"
"20388","train"
"20389","train"
"20390","train"
"20391","train"
"20392","train"
"20393","train"
"20394","train"
"20395","train"
"20396","train"
"20397","test"
"20398","train"
"20399","train"
"20400","train"
"20401","train"
"20402","train"
"20403","test"
"20404","train"
"20405","train"
"20406","train"
"20407","train"
"20408","train"
"20409","train"
"20410","train"
"20411","test"
"20412","test"
"20413","test"
"20414","train"
"20415","train"
"20416","test"
"20417","train"
"20418","train"
"20419","train"
"20420","train"
"20421","train"
"20422","test"
"20423","train"
"20424","train"
"20425","test"
"20426","train"
"20427","test"
"20428","test"
"20429","test"
"20430","train"
"20431","train"
"20432","train"
"20433","train"
"20434","train"
"20435","train"
"20436","train"
"20437","train"
"20438","test"
"20439","train"
"20440","train"
"20441","train"
"20442","train"
"20443","test"
"20444","train"
"20445","test"
"20446","test"
"20447","train"
"20448","train"
"20449","train"
"20450","train"
"20451","test"
"20452","train"
"20453","train"
"20454","test"
"20455","train"
"20456","train"
"20457","train"
"20458","train"
"20459","train"
"20460","train"
"20461","train"
"20462","test"
"20463","train"
"20464","train"
"20465","train"
"20466","train"
"20467","test"
"20468","train"
"20469","train"
"20470","test"
"20471","train"
"20472","train"
"20473","train"
"20474","train"
"20475","train"
"20476","train"
"20477","train"
"20478","train"
"20479","train"
"20480","train"
"20481","train"
"20482","train"
"20483","train"
"20484","train"
"20485","train"
"20486","train"
"20487","test"
"20488","train"
"20489","train"
"20490","test"
"20491","test"
"20492","train"
"20493","train"
"20494","test"
"20495","test"
"20496","train"
"20497","train"
"20498","train"
"20499","train"
"20500","train"
"20501","test"
"20502","train"
"20503","test"
"20504","train"
"20505","test"
"20506","train"
"20507","train"
"20508","train"
"20509","train"
"20510","train"
"20511","train"
"20512","train"
"20513","train"
"20514","train"
"20515","train"
"20516","train"
"20517","test"
"20518","train"
"20519","train"
"20520","train"
"20521","train"
"20522","test"
"20523","train"
"20524","train"
"20525","test"
"20526","train"
"20527","test"
"20528","train"
"20529","train"
"20530","train"
"20531","test"
"20532","train"
"20533","train"
"20534","train"
"20535","train"
"20536","test"
"20537","test"
"20538","train"
"20539","train"
"20540","train"
"20541","train"
"20542","test"
"20543","test"
"20544","test"
"20545","train"
"20546","train"
"20547","train"
"20548","test"
"20549","test"
"20550","train"
"20551","train"
"20552","train"
"20553","train"
"20554","train"
"20555","train"
"20556","train"
"20557","train"
"20558","train"
"20559","train"
"20560","train"
"20561","train"
"20562","train"
"20563","train"
"20564","test"
"20565","test"
"20566","test"
"20567","train"
"20568","test"
"20569","test"
"20570","test"
"20571","train"
"20572","test"
"20573","test"
"20574","test"
"20575","test"
"20576","train"
"20577","test"
"20578","test"
"20579","train"
"20580","train"
"20581","test"
"20582","train"
"20583","test"
"20584","train"
"20585","test"
"20586","train"
"20587","test"
"20588","train"
"20589","train"
"20590","test"
"20591","train"
"20592","train"
"20593","test"
"20594","train"
"20595","train"
"20596","train"
"20597","test"
"20598","train"
"20599","train"
"20600","train"
"20601","train"
"20602","train"
"20603","train"
"20604","train"
"20605","train"
"20606","train"
"20607","train"
"20608","train"
"20609","train"
"20610","train"
"20611","train"
"20612","train"
"20613","test"
"20614","test"
"20615","test"
"20616","train"
"20617","train"
"20618","train"
"20619","train"
"20620","test"
"20621","train"
"20622","train"
"20623","train"
"20624","test"
"20625","train"
"20626","test"
"20627","test"
"20628","train"
"20629","test"
"20630","train"
"20631","test"
"20632","train"
"20633","train"
"20634","train"
"20635","train"
"20636","train"
"20637","test"
"20638","train"
"20639","test"
"20640","test"
"20641","train"
"20642","train"
"20643","test"
"20644","train"
"20645","train"
"20646","test"
"20647","train"
"20648","train"
"20649","test"
"20650","train"
"20651","train"
"20652","test"
"20653","test"
"20654","train"
"20655","train"
"20656","train"
"20657","train"
"20658","train"
"20659","train"
"20660","test"
"20661","test"
"20662","train"
"20663","test"
"20664","train"
"20665","test"
"20666","train"
"20667","test"
"20668","test"
"20669","train"
"20670","train"
"20671","test"
"20672","train"
"20673","train"
"20674","test"
"20675","test"
"20676","test"
"20677","test"
"20678","train"
"20679","train"
"20680","train"
"20681","train"
"20682","train"
"20683","train"
"20684","test"
"20685","train"
"20686","train"
"20687","test"
"20688","train"
"20689","test"
"20690","train"
"20691","train"
"20692","test"
"20693","train"
"20694","train"
"20695","test"
"20696","train"
"20697","test"
"20698","train"
"20699","train"
"20700","train"
"20701","train"
"20702","train"
"20703","train"
"20704","train"
"20705","train"
"20706","test"
"20707","train"
"20708","test"
"20709","train"
"20710","test"
"20711","train"
"20712","train"
"20713","test"
"20714","train"
"20715","train"
"20716","train"
"20717","test"
"20718","train"
"20719","test"
"20720","train"
"20721","train"
"20722","train"
"20723","train"
"20724","train"
"20725","train"
"20726","train"
"20727","train"
"20728","test"
"20729","test"
"20730","train"
"20731","train"
"20732","test"
"20733","train"
"20734","train"
"20735","train"
"20736","train"
"20737","train"
"20738","train"
"20739","train"
"20740","train"
"20741","train"
"20742","test"
"20743","train"
"20744","test"
"20745","test"
"20746","test"
"20747","train"
"20748","train"
"20749","train"
"20750","test"
"20751","train"
"20752","train"
"20753","test"
"20754","train"
"20755","train"
"20756","train"
"20757","test"
"20758","train"
"20759","train"
"20760","test"
"20761","train"
"20762","train"
"20763","test"
"20764","test"
"20765","test"
"20766","train"
"20767","train"
"20768","train"
"20769","test"
"20770","test"
"20771","test"
"20772","test"
"20773","train"
"20774","test"
"20775","test"
"20776","train"
"20777","test"
"20778","train"
"20779","train"
"20780","test"
"20781","train"
"20782","train"
"20783","test"
"20784","train"
"20785","test"
"20786","test"
"20787","test"
"20788","train"
"20789","train"
"20790","test"
"20791","test"
"20792","train"
"20793","train"
"20794","train"
"20795","test"
"20796","train"
"20797","test"
"20798","train"
"20799","train"
"20800","train"
"20801","train"
"20802","train"
"20803","train"
"20804","train"
"20805","train"
"20806","train"
"20807","train"
"20808","test"
"20809","train"
"20810","test"
"20811","train"
"20812","train"
"20813","train"
"20814","train"
"20815","train"
"20816","train"
"20817","train"
"20818","test"
"20819","train"
"20820","test"
"20821","train"
"20822","train"
"20823","test"
"20824","train"
"20825","train"
"20826","test"
"20827","train"
"20828","test"
"20829","train"
"20830","test"
"20831","test"
"20832","train"
"20833","train"
"20834","train"
"20835","train"
"20836","test"
"20837","train"
"20838","train"
"20839","train"
"20840","train"
"20841","test"
"20842","train"
"20843","train"
"20844","train"
"20845","train"
"20846","train"
"20847","test"
"20848","test"
"20849","train"
"20850","train"
"20851","train"
"20852","test"
"20853","train"
"20854","train"
"20855","train"
"20856","train"
"20857","test"
"20858","train"
"20859","train"
"20860","train"
"20861","train"
"20862","train"
"20863","test"
"20864","train"
"20865","train"
